,fold
G_PMD2495_G_150_10753_11777_img.tif,3
PTM837_027_3073_12801_img.tif,0
PTM837_114_1537_513_img.tif,1
G_PMD2495_G_120_1025_1537_img.tif,2
G_PMD2495_G_120_2049_15873_img.tif,3
PMD1605_110_X5633Y10753R_img.tif,0
PMD1605_140_X8193Y1537G_img.tif,1
PTM837_114_8705_5633_img.tif,2
PMD1605_110_X5633Y10753G_img.tif,3
G_PMD2495_G_120_16385_11265_img.tif,0
G_PMD2495_G_60_2049_9217_img.tif,1
G_PMD2495_G_150_19969_21505_img.tif,2
PTM837_113_5121_1_img.tif,3
G_PMD2495_G_150_3585_1025_img.tif,0
G_PMD2495_G_150_14337_16897_img.tif,1
G_PMD2495_G_150_22529_2561_img.tif,2
G_PMD2495_G_60_10241_6657_img.tif,3
G_PMD2495_G_120_3073_1025_img.tif,0
PMD1605_140_X1537Y2049G_img.tif,1
PTM837_113_4609_2561_img.tif,2
PMD1605_140_X4097Y6145R_img.tif,3
G_PMD2495_G_120_12289_13825_img.tif,0
G_PMD2495_G_120_21505_22017_img.tif,1
G_PMD2495_G_60_11265_14849_img.tif,2
PMD1605_110_X9217Y1537G_img.tif,3
G_PMD2495_G_150_3585_3585_img.tif,0
G_PMD2495_G_60_4609_15873_img.tif,1
PTM837_027_1_8705_img.tif,2
G_PMD2495_G_60_9217_6145_img.tif,3
PMD1605_140_X5121Y6657G_img.tif,0
G_PMD2495_G_120_3585_23041_img.tif,1
PTM837_114_7681_4609_img.tif,2
PMD1605_110_X10241Y7169R_img.tif,3
G_PMD2495_G_60_11777_18433_img.tif,0
PMD1605_110_X1537Y9217R_img.tif,1
PTM837_028_4097_13313_img.tif,2
G_PMD2495_G_150_4097_11777_img.tif,3
G_PMD2495_G_150_11265_12801_img.tif,0
G_PMD2495_G_120_19457_7681_img.tif,1
PMD1605_110_X1Y9729G_img.tif,2
G_PMD2495_G_60_5633_1025_img.tif,3
G_PMD2495_G_150_16385_19457_img.tif,0
G_PMD2495_G_120_18945_10241_img.tif,1
G_PMD2495_G_60_12289_2049_img.tif,2
PMD1605_110_X5121Y1025G_img.tif,3
PMD1605_110_X9729Y8705G_img.tif,0
PTM837_113_3073_9217_img.tif,1
G_PMD2495_G_60_5633_22017_img.tif,2
G_PMD2495_G_120_9217_3585_img.tif,3
PMD1605_110_X9217Y8193G_img.tif,0
G_PMD2495_G_150_4097_13313_img.tif,1
PTM837_028_6145_9729_img.tif,2
PTM837_027_8193_5633_img.tif,3
PTM837_114_7169_2049_img.tif,0
PTM837_113_9217_1025_img.tif,1
G_PMD2495_G_60_4097_8705_img.tif,2
PTM837_028_1025_513_img.tif,3
PTM837_113_2049_11265_img.tif,0
PTM837_113_1537_5121_img.tif,1
G_PMD2495_G_120_12801_20993_img.tif,2
PMD1605_110_X8193Y6657G_img.tif,3
G_PMD2495_G_60_11777_2561_img.tif,0
G_PMD2495_G_60_8705_18433_img.tif,1
PMD1605_110_X5633Y9217R_img.tif,2
PTM837_114_5633_4609_img.tif,3
G_PMD2495_G_60_11265_23041_img.tif,0
PTM837_113_5633_12289_img.tif,1
G_PMD2495_G_120_11777_19457_img.tif,2
G_PMD2495_G_120_22529_3073_img.tif,3
G_PMD2495_G_120_11265_14849_img.tif,0
G_PMD2495_G_120_16385_13825_img.tif,1
PTM837_027_6145_7169_img.tif,2
PMD1605_140_X1025Y9729G_img.tif,3
PMD1605_110_X9217Y2049G_img.tif,0
PTM837_028_7681_513_img.tif,1
PMD1605_140_X3073Y3073R_img.tif,2
PMD1605_140_X7681Y12801G_img.tif,3
G_PMD2495_G_120_11777_19969_img.tif,0
G_PMD2495_G_120_4609_22017_img.tif,1
G_PMD2495_G_60_5121_5633_img.tif,2
PTM837_114_1025_3073_img.tif,3
G_PMD2495_G_60_10753_4609_img.tif,0
PTM837_027_7169_5121_img.tif,1
PMD1605_140_X5633Y4097R_img.tif,2
PTM837_028_6657_1537_img.tif,3
PMD1605_110_X6657Y8193R_img.tif,0
G_PMD2495_G_60_4097_3585_img.tif,1
PMD1605_110_X6145Y8193G_img.tif,2
PTM837_113_2561_1537_img.tif,3
G_PMD2495_G_150_23041_1537_img.tif,0
PMD1605_140_X8193Y4609R_img.tif,1
G_PMD2495_G_120_15361_10753_img.tif,2
G_PMD2495_G_120_10241_11777_img.tif,3
G_PMD2495_G_150_3585_20993_img.tif,0
PMD1605_140_X5121Y2561G_img.tif,1
G_PMD2495_G_120_11777_18433_img.tif,2
G_PMD2495_G_150_11777_15873_img.tif,3
G_PMD2495_G_120_14849_21505_img.tif,0
G_PMD2495_G_60_9729_10753_img.tif,1
G_PMD2495_G_150_17921_20993_img.tif,2
G_PMD2495_G_150_9729_11265_img.tif,3
G_PMD2495_G_150_23041_10241_img.tif,0
PMD1605_140_X9217Y8193G_img.tif,1
G_PMD2495_G_150_18945_12289_img.tif,2
G_PMD2495_G_150_16385_14337_img.tif,3
G_PMD2495_G_60_12289_22529_img.tif,0
G_PMD2495_G_120_14849_7169_img.tif,1
G_PMD2495_G_150_11777_11265_img.tif,2
G_PMD2495_G_120_11265_7169_img.tif,3
G_PMD2495_G_150_513_14849_img.tif,0
G_PMD2495_G_120_18945_12801_img.tif,1
G_PMD2495_G_150_19969_22017_img.tif,2
PTM837_028_4609_2049_img.tif,3
G_PMD2495_G_60_2561_2561_img.tif,0
G_PMD2495_G_120_20481_16897_img.tif,1
G_PMD2495_G_120_13825_20481_img.tif,2
PTM837_027_1_12801_img.tif,3
PTM837_028_3585_10753_img.tif,0
G_PMD2495_G_120_18945_14849_img.tif,1
G_PMD2495_G_120_14337_3585_img.tif,2
PTM837_027_1_2049_img.tif,3
G_PMD2495_G_60_9217_5633_img.tif,0
PTM837_028_8193_10753_img.tif,1
PMD1605_110_X9729Y3073G_img.tif,2
PMD1605_140_X7169Y3073R_img.tif,3
G_PMD2495_G_120_7681_9729_img.tif,0
G_PMD2495_G_150_7169_11265_img.tif,1
G_PMD2495_G_150_16385_513_img.tif,2
PMD1605_140_X7169Y10241G_img.tif,3
G_PMD2495_G_120_21505_13313_img.tif,0
PMD1605_140_X9729Y9217G_img.tif,1
G_PMD2495_G_120_8193_18433_img.tif,2
PTM837_028_5633_1025_img.tif,3
G_PMD2495_G_60_10753_12801_img.tif,0
G_PMD2495_G_150_14337_17921_img.tif,1
G_PMD2495_G_150_7169_12289_img.tif,2
G_PMD2495_G_120_7681_1025_img.tif,3
G_PMD2495_G_120_13825_12801_img.tif,0
PTM837_028_6657_11265_img.tif,1
G_PMD2495_G_150_3073_7169_img.tif,2
G_PMD2495_G_150_21505_21505_img.tif,3
G_PMD2495_G_60_9217_20993_img.tif,0
PTM837_113_2561_4609_img.tif,1
G_PMD2495_G_150_18945_17409_img.tif,2
PTM837_027_513_12289_img.tif,3
PMD1605_110_X4609Y6657R_img.tif,0
G_PMD2495_G_60_1537_15361_img.tif,1
PMD1605_110_X2561Y9217G_img.tif,2
G_PMD2495_G_120_11777_11265_img.tif,3
PTM837_028_6657_7169_img.tif,0
PTM837_114_7681_8705_img.tif,1
G_PMD2495_G_150_17921_10241_img.tif,2
PTM837_027_4609_2049_img.tif,3
PTM837_028_8193_5633_img.tif,0
G_PMD2495_G_120_19457_20481_img.tif,1
G_PMD2495_G_150_2561_3585_img.tif,2
G_PMD2495_G_120_6145_5633_img.tif,3
G_PMD2495_G_150_7169_14337_img.tif,0
G_PMD2495_G_60_9729_15873_img.tif,1
PMD1605_110_X3073Y5121R_img.tif,2
G_PMD2495_G_120_6145_4609_img.tif,3
G_PMD2495_G_150_1_13313_img.tif,0
PTM837_027_1025_11265_img.tif,1
PTM837_028_6657_4609_img.tif,2
G_PMD2495_G_120_7169_3585_img.tif,3
G_PMD2495_G_120_2049_20993_img.tif,0
PTM837_114_7169_9217_img.tif,1
PMD1605_140_X513Y1537G_img.tif,2
G_PMD2495_G_60_1_4609_img.tif,3
G_PMD2495_G_120_20993_7681_img.tif,0
PTM837_113_7681_6657_img.tif,1
G_PMD2495_G_60_513_14337_img.tif,2
G_PMD2495_G_60_13825_11265_img.tif,3
PMD1605_140_X3073Y4609R_img.tif,0
G_PMD2495_G_150_9729_513_img.tif,1
G_PMD2495_G_150_16897_4097_img.tif,2
PMD1605_140_X4609Y5121R_img.tif,3
PMD1605_110_X2049Y1025G_img.tif,0
G_PMD2495_G_120_7169_11777_img.tif,1
PTM837_114_5633_3073_img.tif,2
G_PMD2495_G_120_12801_16897_img.tif,3
PTM837_027_5121_3073_img.tif,0
G_PMD2495_G_120_15361_14849_img.tif,1
PTM837_114_8193_10753_img.tif,2
G_PMD2495_G_120_3585_15361_img.tif,3
PMD1605_034_X6657Y1537G_img.tif,0
G_PMD2495_G_120_21505_18433_img.tif,1
PMD1605_140_X7681Y6657G_img.tif,2
PMD1605_110_X9729Y11265R_img.tif,3
G_PMD2495_G_60_11265_13313_img.tif,0
PMD1605_140_X513Y13313G_img.tif,1
G_PMD2495_G_120_17409_19457_img.tif,2
PTM837_028_1_12289_img.tif,3
PTM837_027_513_7169_img.tif,0
G_PMD2495_G_120_16897_9729_img.tif,1
G_PMD2495_G_120_20993_3073_img.tif,2
G_PMD2495_G_120_2049_21505_img.tif,3
PTM837_028_7169_12289_img.tif,0
G_PMD2495_G_150_9217_17921_img.tif,1
PTM837_028_3585_8193_img.tif,2
PMD1605_110_X6145Y10753G_img.tif,3
PTM837_114_1025_12801_img.tif,0
PMD1605_110_X9217Y7169G_img.tif,1
PMD1605_140_X1Y6657G_img.tif,2
G_PMD2495_G_120_10241_18433_img.tif,3
PMD1605_110_X8193Y9729R_img.tif,0
PTM837_027_1_2561_img.tif,1
G_PMD2495_G_60_12289_21505_img.tif,2
PMD1605_140_X9217Y7169R_img.tif,3
PTM837_114_1_8705_img.tif,0
PMD1605_110_X6145Y7169R_img.tif,1
G_PMD2495_G_120_1025_5121_img.tif,2
PTM837_027_1025_7169_img.tif,3
G_PMD2495_G_120_23041_8193_img.tif,0
PTM837_114_3585_8193_img.tif,1
PTM837_028_3073_10753_img.tif,2
PTM837_028_7169_8193_img.tif,3
G_PMD2495_G_120_17921_14337_img.tif,0
G_PMD2495_G_120_19969_10241_img.tif,1
G_PMD2495_G_120_17921_2049_img.tif,2
G_PMD2495_G_120_12801_15873_img.tif,3
G_PMD2495_G_120_8193_4609_img.tif,0
G_PMD2495_G_120_9729_13825_img.tif,1
G_PMD2495_G_120_19969_12801_img.tif,2
G_PMD2495_G_150_11777_7681_img.tif,3
PTM837_114_3585_5121_img.tif,0
G_PMD2495_G_150_17409_1537_img.tif,1
PMD1605_140_X7681Y4097G_img.tif,2
G_PMD2495_G_60_9729_9729_img.tif,3
G_PMD2495_G_60_1025_1537_img.tif,0
G_PMD2495_G_120_22529_20481_img.tif,1
G_PMD2495_G_120_13825_15873_img.tif,2
G_PMD2495_G_60_6657_10753_img.tif,3
G_PMD2495_G_150_17921_20481_img.tif,0
PMD1605_140_X7681Y4609G_img.tif,1
PMD1605_140_X9217Y11265R_img.tif,2
G_PMD2495_G_150_22017_3073_img.tif,3
G_PMD2495_G_60_3585_7681_img.tif,0
G_PMD2495_G_120_21505_9217_img.tif,1
G_PMD2495_G_120_4609_12289_img.tif,2
G_PMD2495_G_120_6657_17921_img.tif,3
G_PMD2495_G_60_3073_13825_img.tif,0
PMD1605_034_X1537Y8705G_img.tif,1
G_PMD2495_G_60_1537_12289_img.tif,2
PTM837_114_5121_1537_img.tif,3
G_PMD2495_G_150_9217_15873_img.tif,0
PTM837_114_5121_2049_img.tif,1
G_PMD2495_G_120_8193_10241_img.tif,2
PTM837_028_2049_8193_img.tif,3
G_PMD2495_G_150_16385_3585_img.tif,0
PTM837_027_8705_10753_img.tif,1
G_PMD2495_G_60_7681_7681_img.tif,2
G_PMD2495_G_150_9729_21505_img.tif,3
PTM837_113_3585_7169_img.tif,0
G_PMD2495_G_120_5121_21505_img.tif,1
PTM837_028_1025_12801_img.tif,2
PMD1605_110_X2561Y3073R_img.tif,3
PMD1605_140_X4609Y12801G_img.tif,0
PMD1605_140_X7169Y1537G_img.tif,1
G_PMD2495_G_120_9729_9217_img.tif,2
G_PMD2495_G_120_18433_20481_img.tif,3
PTM837_027_2561_513_img.tif,0
PMD1605_140_X6145Y13313G_img.tif,1
G_PMD2495_G_120_13825_9217_img.tif,2
G_PMD2495_G_150_4097_5121_img.tif,3
PMD1605_140_X5633Y513G_img.tif,0
PMD1605_140_X8705Y9217R_img.tif,1
G_PMD2495_G_120_4609_18433_img.tif,2
G_PMD2495_G_120_5121_2561_img.tif,3
G_PMD2495_G_120_1537_5633_img.tif,0
G_PMD2495_G_120_8705_1025_img.tif,1
PMD1605_110_X9729Y10241G_img.tif,2
G_PMD2495_G_150_8705_15361_img.tif,3
G_PMD2495_G_120_7681_22017_img.tif,0
G_PMD2495_G_60_2049_17409_img.tif,1
PMD1605_110_X2049Y9217R_img.tif,2
PMD1605_110_X7681Y10753R_img.tif,3
G_PMD2495_G_150_1537_23041_img.tif,0
G_PMD2495_G_60_10241_10753_img.tif,1
G_PMD2495_G_60_6657_11777_img.tif,2
G_PMD2495_G_150_22529_6145_img.tif,3
G_PMD2495_G_120_3585_6657_img.tif,0
PTM837_027_3073_10753_img.tif,1
PMD1605_110_X1025Y9729R_img.tif,2
G_PMD2495_G_150_2049_6145_img.tif,3
G_PMD2495_G_150_6145_8193_img.tif,0
G_PMD2495_G_120_2049_6657_img.tif,1
G_PMD2495_G_150_3073_6657_img.tif,2
PMD1605_110_X7169Y3585G_img.tif,3
G_PMD2495_G_150_20993_18433_img.tif,0
PTM837_027_1537_12289_img.tif,1
G_PMD2495_G_60_11777_13825_img.tif,2
PMD1605_110_X6657Y7681G_img.tif,3
PMD1605_110_X9217Y10753R_img.tif,0
G_PMD2495_G_150_19457_16897_img.tif,1
G_PMD2495_G_120_20993_6145_img.tif,2
G_PMD2495_G_150_6145_23041_img.tif,3
G_PMD2495_G_120_17921_17921_img.tif,0
G_PMD2495_G_120_8705_16385_img.tif,1
G_PMD2495_G_120_20993_10241_img.tif,2
G_PMD2495_G_120_2561_4609_img.tif,3
G_PMD2495_G_60_5633_1537_img.tif,0
PMD1605_140_X4609Y12801R_img.tif,1
PMD1605_140_X6145Y9217G_img.tif,2
PMD1605_140_X4609Y10241G_img.tif,3
PMD1605_110_X8705Y5633R_img.tif,0
PMD1605_034_X2049Y5633G_img.tif,1
G_PMD2495_G_60_7169_22017_img.tif,2
PMD1605_110_X1025Y6657G_img.tif,3
G_PMD2495_G_120_17409_1_img.tif,0
PMD1605_034_X7169Y513G_img.tif,1
PTM837_114_1537_10753_img.tif,2
G_PMD2495_G_120_13825_18945_img.tif,3
G_PMD2495_G_120_3585_8705_img.tif,0
PMD1605_110_X2561Y11265R_img.tif,1
G_PMD2495_G_120_17409_16897_img.tif,2
G_PMD2495_G_60_2049_11777_img.tif,3
G_PMD2495_G_120_17921_1537_img.tif,0
PMD1605_140_X5633Y1025G_img.tif,1
G_PMD2495_G_120_7169_1025_img.tif,2
G_PMD2495_G_120_13313_11777_img.tif,3
PTM837_028_7169_6145_img.tif,0
G_PMD2495_G_60_11777_4609_img.tif,1
G_PMD2495_G_60_2049_2561_img.tif,2
PMD1605_140_X6657Y7681G_img.tif,3
PMD1605_140_X4097Y1537R_img.tif,0
PMD1605_110_X513Y11777G_img.tif,1
PMD1605_034_X1Y6145G_img.tif,2
G_PMD2495_G_60_3585_7169_img.tif,3
G_PMD2495_G_150_16385_2049_img.tif,0
G_PMD2495_G_120_20481_1_img.tif,1
G_PMD2495_G_120_18945_15361_img.tif,2
G_PMD2495_G_120_22529_7681_img.tif,3
G_PMD2495_G_120_11265_16897_img.tif,0
G_PMD2495_G_60_7169_6145_img.tif,1
PMD1605_034_X4097Y2049G_img.tif,2
PTM837_027_5121_6657_img.tif,3
G_PMD2495_G_120_22529_1537_img.tif,0
G_PMD2495_G_60_6657_22529_img.tif,1
PMD1605_110_X3585Y8193G_img.tif,2
G_PMD2495_G_60_6657_15873_img.tif,3
G_PMD2495_G_120_6145_8193_img.tif,0
PTM837_027_1_11777_img.tif,1
G_PMD2495_G_120_11777_22529_img.tif,2
PMD1605_110_X5633Y4097G_img.tif,3
G_PMD2495_G_150_1025_11777_img.tif,0
PMD1605_034_X8193Y3585G_img.tif,1
G_PMD2495_G_60_6145_12289_img.tif,2
G_PMD2495_G_150_1537_6145_img.tif,3
PMD1605_110_X7169Y10753R_img.tif,0
G_PMD2495_G_60_11265_2561_img.tif,1
PTM837_027_6145_7681_img.tif,2
G_PMD2495_G_150_2049_13313_img.tif,3
G_PMD2495_G_120_4097_13313_img.tif,0
G_PMD2495_G_60_1537_18945_img.tif,1
G_PMD2495_G_120_17921_16385_img.tif,2
G_PMD2495_G_60_7169_3585_img.tif,3
G_PMD2495_G_60_513_9729_img.tif,0
PTM837_027_4097_1025_img.tif,1
G_PMD2495_G_60_10241_13825_img.tif,2
G_PMD2495_G_150_513_18945_img.tif,3
PTM837_113_7169_9729_img.tif,0
G_PMD2495_G_120_4609_11777_img.tif,1
G_PMD2495_G_60_8705_22017_img.tif,2
PTM837_114_2561_7681_img.tif,3
G_PMD2495_G_120_15873_12801_img.tif,0
G_PMD2495_G_120_11265_14337_img.tif,1
G_PMD2495_G_120_9729_20481_img.tif,2
PMD1605_110_X5633Y2561G_img.tif,3
PTM837_027_5121_8193_img.tif,0
G_PMD2495_G_150_9729_12801_img.tif,1
PMD1605_110_X5121Y4609R_img.tif,2
G_PMD2495_G_120_12289_11265_img.tif,3
PMD1605_140_X3073Y1025G_img.tif,0
G_PMD2495_G_60_5121_513_img.tif,1
PMD1605_034_X7169Y7169G_img.tif,2
G_PMD2495_G_60_13825_16897_img.tif,3
PMD1605_140_X513Y11777G_img.tif,0
G_PMD2495_G_120_7681_18945_img.tif,1
G_PMD2495_G_120_1_6657_img.tif,2
PTM837_114_8705_513_img.tif,3
PMD1605_110_X7681Y513G_img.tif,0
PMD1605_140_X5121Y8705R_img.tif,1
PTM837_027_4609_6657_img.tif,2
G_PMD2495_G_150_513_1025_img.tif,3
G_PMD2495_G_120_19969_22529_img.tif,0
PMD1605_110_X2049Y8705R_img.tif,1
G_PMD2495_G_120_5633_11265_img.tif,2
G_PMD2495_G_60_4097_7681_img.tif,3
PMD1605_110_X8193Y1025R_img.tif,0
G_PMD2495_G_150_13825_8705_img.tif,1
PMD1605_140_X2561Y1G_img.tif,2
G_PMD2495_G_60_5633_6657_img.tif,3
PTM837_027_2561_1537_img.tif,0
G_PMD2495_G_150_1_10753_img.tif,1
G_PMD2495_G_60_7681_13825_img.tif,2
PMD1605_110_X3073Y4609R_img.tif,3
PTM837_114_4609_9217_img.tif,0
G_PMD2495_G_150_4097_7169_img.tif,1
G_PMD2495_G_150_15873_13313_img.tif,2
PTM837_113_7681_2561_img.tif,3
G_PMD2495_G_150_10241_11777_img.tif,0
PTM837_114_2049_3585_img.tif,1
PTM837_028_7169_1025_img.tif,2
G_PMD2495_G_60_513_4609_img.tif,3
PTM837_028_8705_11265_img.tif,0
PMD1605_140_X2561Y8705R_img.tif,1
PTM837_027_2049_11265_img.tif,2
PMD1605_140_X8705Y1537R_img.tif,3
PMD1605_110_X9729Y3585G_img.tif,0
G_PMD2495_G_120_12801_13313_img.tif,1
PMD1605_140_X3585Y1R_img.tif,2
G_PMD2495_G_60_4097_6145_img.tif,3
G_PMD2495_G_150_15361_11265_img.tif,0
G_PMD2495_G_60_11265_6657_img.tif,1
PMD1605_140_X7681Y2561R_img.tif,2
G_PMD2495_G_150_19457_12801_img.tif,3
G_PMD2495_G_60_5121_5121_img.tif,0
PTM837_113_1025_1025_img.tif,1
PTM837_113_9217_4097_img.tif,2
PMD1605_110_X6657Y5121R_img.tif,3
G_PMD2495_G_60_3585_5121_img.tif,0
G_PMD2495_G_120_20481_2049_img.tif,1
G_PMD2495_G_120_9729_1537_img.tif,2
G_PMD2495_G_150_13825_5121_img.tif,3
G_PMD2495_G_150_11777_4609_img.tif,0
PMD1605_034_X7681Y7169G_img.tif,1
G_PMD2495_G_150_1537_5121_img.tif,2
G_PMD2495_G_120_8705_5633_img.tif,3
G_PMD2495_G_120_15361_11265_img.tif,0
PTM837_114_7169_12801_img.tif,1
PMD1605_140_X513Y12289G_img.tif,2
PMD1605_140_X8193Y3073G_img.tif,3
PMD1605_140_X9729Y5633R_img.tif,0
PMD1605_110_X513Y2049G_img.tif,1
PMD1605_110_X3585Y10753G_img.tif,2
PMD1605_140_X9729Y6145G_img.tif,3
PTM837_113_8705_9217_img.tif,0
PMD1605_034_X513Y1537G_img.tif,1
PMD1605_110_X6145Y2561R_img.tif,2
G_PMD2495_G_120_2561_22529_img.tif,3
G_PMD2495_G_120_2561_10241_img.tif,0
G_PMD2495_G_60_3073_12801_img.tif,1
PMD1605_110_X6145Y11777R_img.tif,2
PTM837_113_5633_4609_img.tif,3
PMD1605_110_X5121Y3073G_img.tif,0
G_PMD2495_G_60_9729_23041_img.tif,1
G_PMD2495_G_60_4097_10753_img.tif,2
PMD1605_140_X8705Y5121G_img.tif,3
PTM837_113_2049_9729_img.tif,0
G_PMD2495_G_120_10753_15873_img.tif,1
PMD1605_110_X9217Y3585R_img.tif,2
PMD1605_110_X6657Y7169R_img.tif,3
PTM837_028_1025_9729_img.tif,0
PTM837_114_7681_7681_img.tif,1
PMD1605_110_X6145Y12289R_img.tif,2
G_PMD2495_G_120_9729_21505_img.tif,3
G_PMD2495_G_60_8193_13313_img.tif,0
G_PMD2495_G_120_20993_17921_img.tif,1
PTM837_028_1025_6657_img.tif,2
G_PMD2495_G_150_2049_9729_img.tif,3
PTM837_027_6145_12289_img.tif,0
G_PMD2495_G_150_15361_3073_img.tif,1
PTM837_113_6657_11265_img.tif,2
G_PMD2495_G_120_12801_3585_img.tif,3
PMD1605_140_X7169Y5633R_img.tif,0
PTM837_113_2561_7681_img.tif,1
PMD1605_140_X1Y9729G_img.tif,2
PMD1605_034_X1Y6657G_img.tif,3
PMD1605_034_X7169Y1G_img.tif,0
PMD1605_110_X2561Y6145G_img.tif,1
PTM837_114_2049_2049_img.tif,2
G_PMD2495_G_60_5121_12801_img.tif,3
PMD1605_140_X9729Y11777R_img.tif,0
G_PMD2495_G_60_12801_3585_img.tif,1
PMD1605_140_X8193Y8705G_img.tif,2
G_PMD2495_G_150_22017_22529_img.tif,3
G_PMD2495_G_120_17409_21505_img.tif,0
PTM837_113_1_5633_img.tif,1
G_PMD2495_G_120_3585_2049_img.tif,2
G_PMD2495_G_150_15361_13313_img.tif,3
G_PMD2495_G_120_7169_20481_img.tif,0
G_PMD2495_G_120_8193_17921_img.tif,1
G_PMD2495_G_120_17409_20481_img.tif,2
PMD1605_110_X9217Y2561R_img.tif,3
PTM837_028_1025_12289_img.tif,0
G_PMD2495_G_120_20481_15361_img.tif,1
G_PMD2495_G_60_9217_1025_img.tif,2
G_PMD2495_G_150_22017_13313_img.tif,3
G_PMD2495_G_60_13825_8705_img.tif,0
PTM837_113_7681_8705_img.tif,1
G_PMD2495_G_60_5633_17921_img.tif,2
PTM837_113_2049_1537_img.tif,3
G_PMD2495_G_120_2561_9729_img.tif,0
G_PMD2495_G_150_4609_14337_img.tif,1
G_PMD2495_G_150_3073_18433_img.tif,2
G_PMD2495_G_60_4609_12801_img.tif,3
PMD1605_034_X6657Y1G_img.tif,0
G_PMD2495_G_120_22529_12801_img.tif,1
PMD1605_110_X6145Y10241G_img.tif,2
G_PMD2495_G_150_15361_6657_img.tif,3
G_PMD2495_G_150_4097_16385_img.tif,0
G_PMD2495_G_60_7681_15873_img.tif,1
G_PMD2495_G_150_9729_7681_img.tif,2
PTM837_028_513_1025_img.tif,3
PTM837_114_8193_11777_img.tif,0
PMD1605_140_X4609Y8705R_img.tif,1
PMD1605_140_X6657Y9217G_img.tif,2
PTM837_028_1_2561_img.tif,3
PTM837_027_5633_3073_img.tif,0
PMD1605_140_X1Y9217R_img.tif,1
PMD1605_140_X1025Y10753G_img.tif,2
G_PMD2495_G_150_19969_18945_img.tif,3
PTM837_113_1_11777_img.tif,0
PTM837_028_7169_11265_img.tif,1
G_PMD2495_G_120_23041_9217_img.tif,2
PTM837_027_2561_3073_img.tif,3
G_PMD2495_G_120_3073_4609_img.tif,0
G_PMD2495_G_60_9217_22529_img.tif,1
PMD1605_110_X8705Y8193R_img.tif,2
PTM837_114_1_1_img.tif,3
G_PMD2495_G_150_1025_13825_img.tif,0
G_PMD2495_G_60_11777_13313_img.tif,1
G_PMD2495_G_150_1_7681_img.tif,2
G_PMD2495_G_120_17409_18433_img.tif,3
PTM837_113_6145_8705_img.tif,0
G_PMD2495_G_150_17409_1025_img.tif,1
G_PMD2495_G_150_10241_14337_img.tif,2
G_PMD2495_G_120_23041_7681_img.tif,3
PMD1605_034_X2049Y1025G_img.tif,0
PTM837_114_513_12801_img.tif,1
G_PMD2495_G_120_10753_21505_img.tif,2
G_PMD2495_G_150_1_3585_img.tif,3
G_PMD2495_G_150_21505_9729_img.tif,0
G_PMD2495_G_60_12801_19969_img.tif,1
PTM837_027_513_4609_img.tif,2
PTM837_027_3073_11777_img.tif,3
G_PMD2495_G_150_19969_17921_img.tif,0
G_PMD2495_G_150_6145_22017_img.tif,1
PMD1605_110_X8193Y513R_img.tif,2
G_PMD2495_G_120_18945_19969_img.tif,3
PTM837_027_1537_8705_img.tif,0
PMD1605_140_X7169Y8193R_img.tif,1
PMD1605_140_X7681Y12289G_img.tif,2
G_PMD2495_G_120_2561_4097_img.tif,3
PMD1605_110_X7169Y3585R_img.tif,0
G_PMD2495_G_60_3073_16897_img.tif,1
PTM837_028_3073_2561_img.tif,2
G_PMD2495_G_150_4609_1537_img.tif,3
PTM837_027_3585_2049_img.tif,0
PMD1605_140_X8705Y10753G_img.tif,1
PMD1605_140_X8193Y9217G_img.tif,2
PMD1605_110_X1025Y7681R_img.tif,3
G_PMD2495_G_120_20481_4097_img.tif,0
PTM837_113_6145_11777_img.tif,1
G_PMD2495_G_120_20481_7681_img.tif,2
G_PMD2495_G_150_17921_15873_img.tif,3
PTM837_114_2049_2561_img.tif,0
PMD1605_140_X2049Y9729G_img.tif,1
PMD1605_140_X2561Y7169G_img.tif,2
G_PMD2495_G_150_1025_7169_img.tif,3
G_PMD2495_G_150_4609_15361_img.tif,0
G_PMD2495_G_120_13313_8705_img.tif,1
G_PMD2495_G_150_18433_8705_img.tif,2
PMD1605_110_X4609Y2049G_img.tif,3
G_PMD2495_G_150_16897_12289_img.tif,0
G_PMD2495_G_120_4609_9729_img.tif,1
PTM837_028_6145_5121_img.tif,2
G_PMD2495_G_120_12801_19457_img.tif,3
PTM837_027_4609_2561_img.tif,0
G_PMD2495_G_60_1537_513_img.tif,1
PMD1605_110_X5633Y9729G_img.tif,2
PMD1605_110_X9729Y7169R_img.tif,3
G_PMD2495_G_150_3073_19969_img.tif,0
G_PMD2495_G_120_15873_13825_img.tif,1
PMD1605_034_X3585Y7681G_img.tif,2
PTM837_027_2049_12801_img.tif,3
G_PMD2495_G_150_16385_7169_img.tif,0
G_PMD2495_G_120_13313_2561_img.tif,1
PTM837_028_6657_2561_img.tif,2
G_PMD2495_G_120_19457_9217_img.tif,3
PMD1605_034_X5121Y7169G_img.tif,0
PTM837_027_8193_3585_img.tif,1
PMD1605_140_X5121Y6145R_img.tif,2
G_PMD2495_G_60_11777_513_img.tif,3
G_PMD2495_G_150_16897_16385_img.tif,0
PMD1605_034_X513Y2561G_img.tif,1
PTM837_028_2049_12801_img.tif,2
G_PMD2495_G_120_9729_6657_img.tif,3
G_PMD2495_G_120_8193_19969_img.tif,0
G_PMD2495_G_150_2049_21505_img.tif,1
PMD1605_140_X7681Y5633R_img.tif,2
