,fold
Sec68X1231Y4614_row_img.tif,1
Sec133X2705Y2923_row_img.tif,2
Sec5X1787Y6498_row_img.tif,3
Sec129X2337Y3107_row_img.tif,0
Sec154X3222Y6163_row_img.tif,1
Sec125X3013Y3427_row_img.tif,2
Sec126X2785Y5265_row_img.tif,3
Sec88X546Y5822_row_img.tif,0
Sec109X7874Y1891_row_img.tif,1
Sec97X2983Y7497_row_img.tif,2
Sec46X6193Y6414_row_img.tif,3
Sec130X2882Y2874_row_img.tif,0
Sec129X886Y3400_row_img.tif,1
Sec241X8608Y6439_row_img.tif,2
Sec147X1745Y2494_row_img.tif,3
Sec133X1646Y3588_row_img.tif,0
Sec252X4599Y3285_row_img.tif,1
Sec161X3011Y5065_row_img.tif,2
Sec204X9118Y4722_row_img.tif,3
Sec21X1826Y4838_row_img.tif,0
Sec119X2810Y2837_row_img.tif,1
Sec241X5008Y2372_row_img.tif,2
Sec143X1195Y3519_row_img.tif,3
Sec132X10353Y5504_row_img.tif,0
Sec135X2391Y2262_row_img.tif,1
Sec104X10031Y7858_row_img.tif,2
Sec137X3116Y3106_row_img.tif,3
Sec161X3546Y5793_row_img.tif,0
Sec25X7384Y7484_row_img.tif,1
Sec154X1433Y2748_row_img.tif,2
Sec149X3692Y4789_row_img.tif,3
Sec132X2756Y2906_row_img.tif,0
Sec166X3765Y6214_row_img.tif,1
Sec1X8245Y1201_row_img.tif,2
Sec133X9960Y5413_row_img.tif,3
Sec111X7636Y1964_row_img.tif,0
Sec154X1389Y2699_row_img.tif,1
Sec174X9944Y777_row_img.tif,2
Sec94X9641Y6191_row_img.tif,3
Sec159X3151Y5102_row_img.tif,0
Sec129X2655Y2843_row_img.tif,1
Sec240X9860Y623_row_img.tif,2
Sec145X1782Y2941_row_img.tif,3
Sec155X3385Y5368_row_img.tif,0
Sec146X4536Y4578_row_img.tif,1
Sec130X7660Y3068_row_img.tif,2
Sec141X4229Y4384_row_img.tif,3
Sec128X549Y2437_row_img.tif,0
Sec268X6122Y1587_row_img.tif,1
Sec141X2952Y2224_row_img.tif,2
Sec204X6337Y5905_row_img.tif,3
Sec124X1892Y3649_row_img.tif,0
Sec204X8029Y7489_row_img.tif,1
Sec128X3067Y4306_row_img.tif,2
Sec139X2070Y4327_row_img.tif,3
Sec257X5528Y5811_row_img.tif,0
Sec127X3479Y3480_row_img.tif,1
Sec155X2886Y5866_row_img.tif,2
Sec146X1280Y3161_row_img.tif,3
Sec109X2162Y4551_row_img.tif,0
Sec229X8067Y2519_row_img.tif,1
Sec179X4297Y7045_row_img.tif,2
Sec149X3328Y5918_row_img.tif,3
Sec113X2409Y3600_row_img.tif,0
Sec142X2830Y3308_row_img.tif,1
Sec258X9255Y1927_row_img.tif,2
Sec91X4869Y6743_row_img.tif,3
Sec47X4636Y4194_row_img.tif,0
Sec80X7046Y2252_row_img.tif,1
Sec158X3417Y4622_row_img.tif,2
Sec128X1806Y3281_row_img.tif,3
Sec139X1592Y3411_row_img.tif,0
Sec161X3664Y4574_row_img.tif,1
Sec127X8677Y49_row_img.tif,2
Sec127X2008Y3369_row_img.tif,3
Sec176X4555Y6556_row_img.tif,0
Sec161X3296Y6179_row_img.tif,1
Sec181X8693Y7318_row_img.tif,2
Sec139X1842Y3536_row_img.tif,3
Sec116X10105Y1991_row_img.tif,0
Sec130X2817Y3051_row_img.tif,1
Sec67X7145Y1030_row_img.tif,2
Sec249X3113Y4734_row_img.tif,3
Sec23X7424Y7227_row_img.tif,0
Sec146X7748Y7598_row_img.tif,1
Sec146X3135Y5381_row_img.tif,2
Sec7X6609Y5976_row_img.tif,3
Sec127X1918Y3340_row_img.tif,0
Sec166X2480Y509_row_img.tif,1
Sec118X2243Y4692_row_img.tif,2
Sec24X7979Y7866_row_img.tif,3
Sec69X5452Y7429_row_img.tif,0
Sec127X2050Y3464_row_img.tif,1
Sec142X4249Y4410_row_img.tif,2
Sec172X6445Y5262_row_img.tif,3
Sec115X274Y64_row_img.tif,0
Sec185X4810Y6731_row_img.tif,1
Sec129X3034Y2535_row_img.tif,2
Sec130X3037Y3408_row_img.tif,3
Sec169X5096Y7698_row_img.tif,0
Sec38X247Y5082_row_img.tif,1
Sec120X9139Y4426_row_img.tif,2
Sec228X9981Y3202_row_img.tif,3
Sec148X2385Y2110_row_img.tif,0
Sec136X1598Y3921_row_img.tif,1
Sec193X10712Y3932_row_img.tif,2
Sec97X2318Y3573_row_img.tif,3
Sec139X2803Y5154_row_img.tif,0
Sec130X2827Y3931_row_img.tif,1
Sec3X2279Y1704_row_img.tif,2
Sec166X4900Y3489_row_img.tif,3
Sec103X1349Y6133_row_img.tif,0
Sec88X8667Y2230_row_img.tif,1
Sec136X2301Y2995_row_img.tif,2
Sec9X2996Y7790_row_img.tif,3
Sec127X2078Y3321_row_img.tif,0
Sec220X7535Y4908_row_img.tif,1
Sec31X2613Y3398_row_img.tif,2
Sec39X2957Y1462_row_img.tif,3
Sec160X8288Y1141_row_img.tif,0
Sec122X3344Y1492_row_img.tif,1
Sec244X5571Y1060_row_img.tif,2
Sec138X2568Y4901_row_img.tif,3
Sec19X9085Y1239_row_img.tif,0
Sec98X1324Y3108_row_img.tif,1
Sec182X5132Y7040_row_img.tif,2
Sec149X4229Y4383_row_img.tif,3
Sec139X2259Y2603_row_img.tif,0
Sec144X2572Y2464_row_img.tif,1
Sec243X3367Y679_row_img.tif,2
Sec259X9916Y5680_row_img.tif,3
Sec138X2625Y4057_row_img.tif,0
Sec133X2667Y2977_row_img.tif,1
Sec43X9161Y6085_row_img.tif,2
Sec109X7644Y3100_row_img.tif,3
Sec102X5321Y1317_row_img.tif,0
Sec136X2515Y4984_row_img.tif,1
Sec123X2026Y1065_row_img.tif,2
Sec259X5343Y1581_row_img.tif,3
Sec138X3174Y4760_row_img.tif,0
Sec23X3579Y556_row_img.tif,1
Sec265X1163Y4268_row_img.tif,2
Sec142X3098Y5370_row_img.tif,3
Sec148X3935Y4274_row_img.tif,0
Sec196X4743Y1458_row_img.tif,1
Sec239X2951Y6882_row_img.tif,2
Sec177X3775Y5447_row_img.tif,3
Sec60X8419Y4981_row_img.tif,0
Sec179X4753Y7165_row_img.tif,1
Sec117X2345Y4503_row_img.tif,2
Sec108X7413Y4466_row_img.tif,3
Sec248X9455Y1901_row_img.tif,0
Sec115X809Y1483_row_img.tif,1
Sec135X3061Y4772_row_img.tif,2
Sec121X2725Y3588_row_img.tif,3
Sec145X2158Y2679_row_img.tif,0
Sec220X2905Y5076_row_img.tif,1
Sec226X1302Y4597_row_img.tif,2
Sec181X4446Y7292_row_img.tif,3
Sec129X1972Y3300_row_img.tif,0
Sec132X2730Y5124_row_img.tif,1
Sec60X6218Y239_row_img.tif,2
Sec133X2171Y2294_row_img.tif,3
Sec197X764Y3092_row_img.tif,0
Sec143X1511Y3763_row_img.tif,1
Sec134X2832Y5118_row_img.tif,2
Sec169X3507Y5661_row_img.tif,3
Sec102X2642Y4651_row_img.tif,0
Sec137X2136Y2833_row_img.tif,1
Sec144X1914Y2503_row_img.tif,2
Sec168X8895Y5758_row_img.tif,3
Sec165X3661Y6183_row_img.tif,0
Sec153X3678Y4790_row_img.tif,1
Sec73X3981Y5171_row_img.tif,2
Sec122X3220Y3916_row_img.tif,3
Sec126X2087Y3861_row_img.tif,0
Sec258X8494Y6411_row_img.tif,1
Sec146X2771Y2894_row_img.tif,2
Sec135X969Y4247_row_img.tif,3
Sec121X8826Y1772_row_img.tif,0
Sec134X5006Y6586_row_img.tif,1
Sec136X2619Y3944_row_img.tif,2
Sec129X1135Y3355_row_img.tif,3
Sec130X3082Y5339_row_img.tif,0
Sec125X5613Y2152_row_img.tif,1
Sec130X2330Y3288_row_img.tif,2
Sec155X1394Y2974_row_img.tif,3
Sec142X1309Y3897_row_img.tif,0
Sec199X89Y7981_row_img.tif,1
Sec128X1665Y2672_row_img.tif,2
Sec208X9320Y6424_row_img.tif,3
Sec126X2540Y4990_row_img.tif,0
Sec54X8612Y3157_row_img.tif,1
Sec138X4269Y4076_row_img.tif,2
Sec187X4699Y7124_row_img.tif,3
Sec132X2635Y3163_row_img.tif,0
Sec172X4206Y6219_row_img.tif,1
Sec176X4237Y5720_row_img.tif,2
Sec124X2313Y3777_row_img.tif,3
Sec161X3057Y5232_row_img.tif,0
Sec136X5940Y99_row_img.tif,1
Sec183X4591Y6644_row_img.tif,2
Sec147X3244Y4866_row_img.tif,3
Sec154X3189Y5532_row_img.tif,0
Sec151X3351Y5686_row_img.tif,1
Sec69X6206Y7387_row_img.tif,2
Sec123X10358Y2077_row_img.tif,3
Sec228X9336Y6522_row_img.tif,0
Sec50X9286Y2378_row_img.tif,1
Sec154X2295Y2748_row_img.tif,2
Sec139X1447Y4262_row_img.tif,3
Sec140X3547Y4926_row_img.tif,0
Sec126X2470Y3314_row_img.tif,1
Sec139X2786Y2504_row_img.tif,2
Sec125X2385Y3952_row_img.tif,3
Sec129X2643Y3088_row_img.tif,0
Sec153X8157Y7606_row_img.tif,1
Sec152X1438Y3104_row_img.tif,2
Sec246X7063Y5003_row_img.tif,3
Sec127X2686Y3201_row_img.tif,0
Sec182X5191Y6896_row_img.tif,1
Sec265X4668Y3011_row_img.tif,2
Sec155X1506Y2408_row_img.tif,3
Sec117X3135Y3800_row_img.tif,0
Sec142X1988Y2830_row_img.tif,1
Sec129X3951Y3778_row_img.tif,2
Sec26X8648Y587_row_img.tif,3
Sec128X2612Y2857_row_img.tif,0
Sec95X1846Y4275_row_img.tif,1
Sec153X1514Y3150_row_img.tif,2
Sec81X5805Y3899_row_img.tif,3
Sec56X4463Y1855_row_img.tif,0
Sec130X4449Y4845_row_img.tif,1
Sec109X2693Y4182_row_img.tif,2
Sec136X3558Y4984_row_img.tif,3
Sec147X4166Y5691_row_img.tif,0
Sec191X5207Y7208_row_img.tif,1
Sec126X2396Y3136_row_img.tif,2
Sec148X3103Y5221_row_img.tif,3
Sec148X3749Y3969_row_img.tif,0
Sec23X1081Y2166_row_img.tif,1
Sec186X5464Y5730_row_img.tif,2
Sec201X4046Y4401_row_img.tif,3
Sec136X3529Y4338_row_img.tif,0
Sec138X2300Y2913_row_img.tif,1
Sec2X10510Y6860_row_img.tif,2
Sec105X552Y7430_row_img.tif,3
Sec149X3267Y5292_row_img.tif,0
Sec137X2508Y3163_row_img.tif,1
Sec130X2207Y3993_row_img.tif,2
Sec127X2559Y3012_row_img.tif,3
Sec6X7544Y4697_row_img.tif,0
Sec185X6913Y3582_row_img.tif,1
Sec160X3701Y5423_row_img.tif,2
Sec172X4278Y6100_row_img.tif,3
Sec101X10703Y3552_row_img.tif,0
Sec66X9186Y4288_row_img.tif,1
Sec94X2620Y4564_row_img.tif,2
Sec228X1375Y5552_row_img.tif,3
Sec154X143Y1477_row_img.tif,0
Sec239X6247Y3166_row_img.tif,1
Sec162X3007Y4853_row_img.tif,2
Sec242X9646Y4286_row_img.tif,3
Sec136X5524Y180_row_img.tif,0
Sec208X2128Y6794_row_img.tif,1
Sec46X3553Y1897_row_img.tif,2
Sec2X359Y7322_row_img.tif,3
Sec160X3740Y5952_row_img.tif,0
Sec181X7373Y5988_row_img.tif,1
Sec238X4696Y1522_row_img.tif,2
Sec139X920Y3197_row_img.tif,3
Sec125X2138Y5011_row_img.tif,0
Sec87X3687Y145_row_img.tif,1
Sec100X2500Y4794_row_img.tif,2
Sec253X10757Y2323_row_img.tif,3
Sec26X7877Y3005_row_img.tif,0
Sec152X3569Y4844_row_img.tif,1
Sec180X791Y6547_row_img.tif,2
Sec143X2868Y2575_row_img.tif,3
Sec161X10247Y1597_row_img.tif,0
Sec127X2210Y3373_row_img.tif,1
Sec182X4373Y7051_row_img.tif,2
Sec266X3688Y6237_row_img.tif,3
Sec145X2273Y3014_row_img.tif,0
Sec144X4309Y3917_row_img.tif,1
Sec129X3658Y4347_row_img.tif,2
Sec159X3332Y4654_row_img.tif,3
Sec250X5608Y3935_row_img.tif,0
Sec165X3977Y6341_row_img.tif,1
Sec134X7887Y1658_row_img.tif,2
Sec27X4260Y7202_row_img.tif,3
Sec169X3313Y5785_row_img.tif,0
Sec147X4017Y5363_row_img.tif,1
Sec147X835Y3346_row_img.tif,2
Sec139X3869Y5215_row_img.tif,3
Sec149X4282Y4039_row_img.tif,0
Sec266X6937Y4164_row_img.tif,1
Sec130X1075Y3137_row_img.tif,2
Sec162X4271Y3635_row_img.tif,3
Sec169X1248Y4906_row_img.tif,0
Sec148X3056Y5693_row_img.tif,1
Sec60X10167Y972_row_img.tif,2
Sec189X5010Y7237_row_img.tif,3
Sec186X5558Y4143_row_img.tif,0
Sec160X2861Y4950_row_img.tif,1
Sec250X1851Y5055_row_img.tif,2
Sec62X980Y7321_row_img.tif,3
Sec103X2107Y4677_row_img.tif,0
Sec139X1884Y3879_row_img.tif,1
Sec120X2467Y3993_row_img.tif,2
Sec139X2950Y2035_row_img.tif,3
Sec3X8754Y7335_row_img.tif,0
Sec53X10212Y587_row_img.tif,1
Sec55X9442Y7637_row_img.tif,2
Sec230X5795Y7206_row_img.tif,3
Sec145X2487Y2586_row_img.tif,0
Sec257X602Y705_row_img.tif,1
Sec134X3310Y5446_row_img.tif,2
Sec129X3114Y3877_row_img.tif,3
Sec164X3395Y2975_row_img.tif,0
Sec128X2144Y3527_row_img.tif,1
Sec135X1508Y3201_row_img.tif,2
Sec124X2989Y3047_row_img.tif,3
Sec128X2144Y3370_row_img.tif,0
Sec123X1784Y3267_row_img.tif,1
Sec147X426Y6462_row_img.tif,2
Sec147X3218Y5052_row_img.tif,3
Sec147X7132Y2424_row_img.tif,0
Sec96X2357Y2098_row_img.tif,1
Sec185X8425Y5518_row_img.tif,2
Sec146X3245Y5701_row_img.tif,3
Sec148X3878Y5038_row_img.tif,0
Sec130X2967Y4353_row_img.tif,1
Sec23X9277Y681_row_img.tif,2
Sec133X2310Y2453_row_img.tif,3
Sec188X4042Y3382_row_img.tif,0
Sec143X1717Y3701_row_img.tif,1
Sec55X9211Y3816_row_img.tif,2
Sec148X1402Y2517_row_img.tif,3
Sec266X2671Y667_row_img.tif,0
Sec139X2110Y3496_row_img.tif,1
Sec125X1904Y2909_row_img.tif,2
Sec195X8311Y2757_row_img.tif,3
Sec137X1744Y3738_row_img.tif,0
Sec163X7653Y3818_row_img.tif,1
Sec27X5544Y889_row_img.tif,2
Sec177X4023Y5455_row_img.tif,3
Sec129X2284Y3409_row_img.tif,0
Sec141X3413Y4999_row_img.tif,1
Sec165X4560Y3786_row_img.tif,2
Sec142X1670Y3894_row_img.tif,3
Sec168X2127Y1699_row_img.tif,0
Sec133X9016Y6438_row_img.tif,1
Sec215X6329Y3793_row_img.tif,2
Sec143X3107Y2614_row_img.tif,3
Sec222X4416Y5985_row_img.tif,0
Sec54X7325Y1137_row_img.tif,1
Sec128X2852Y2067_row_img.tif,2
Sec124X1278Y2910_row_img.tif,3
Sec220X777Y4819_row_img.tif,0
Sec128X1916Y3472_row_img.tif,1
Sec176X4495Y5990_row_img.tif,2
Sec220X7518Y1040_row_img.tif,3
Sec128X2404Y3672_row_img.tif,0
Sec33X4684Y2320_row_img.tif,1
Sec251X2806Y2547_row_img.tif,2
Sec129X2101Y3273_row_img.tif,3
Sec174X4100Y5799_row_img.tif,0
Sec100X2224Y4457_row_img.tif,1
Sec202X7645Y1447_row_img.tif,2
Sec117X2933Y3587_row_img.tif,3
Sec119X2384Y3284_row_img.tif,0
Sec215X8681Y6679_row_img.tif,1
Sec168X4058Y6051_row_img.tif,2
Sec133X681Y4014_row_img.tif,3
Sec142X3287Y5792_row_img.tif,0
Sec130X2055Y3163_row_img.tif,1
Sec134X2134Y3138_row_img.tif,2
Sec139X3136Y2400_row_img.tif,3
Sec47X9133Y6301_row_img.tif,0
Sec140X3474Y4668_row_img.tif,1
Sec137X3378Y5287_row_img.tif,2
Sec152X2540Y2818_row_img.tif,3
Sec129X1427Y3380_row_img.tif,0
Sec166X5008Y4217_row_img.tif,1
Sec122X2507Y4165_row_img.tif,2
Sec221X7249Y3939_row_img.tif,3
Sec72X10370Y4330_row_img.tif,0
Sec151X1231Y3461_row_img.tif,1
Sec101X2376Y4821_row_img.tif,2
Sec132X2863Y3519_row_img.tif,3
Sec128X2268Y3378_row_img.tif,0
Sec137X5387Y6583_row_img.tif,1
Sec130X2071Y2449_row_img.tif,2
Sec147X1469Y4979_row_img.tif,3
Sec244X617Y3856_row_img.tif,0
Sec24X9490Y2027_row_img.tif,1
Sec69X1128Y2118_row_img.tif,2
Sec190X6133Y3197_row_img.tif,3
Sec51X6445Y2052_row_img.tif,0
Sec128X2164Y3270_row_img.tif,1
Sec137X1655Y3519_row_img.tif,2
Sec155X5112Y4262_row_img.tif,3
Sec128X2618Y3051_row_img.tif,0
Sec105X4536Y6828_row_img.tif,1
Sec142X3608Y5902_row_img.tif,2
Sec158X3891Y5365_row_img.tif,3
Sec42X893Y2706_row_img.tif,0
Sec267X1155Y1938_row_img.tif,1
Sec223X5235Y4528_row_img.tif,2
Sec129X2068Y3377_row_img.tif,3
Sec137X3133Y3200_row_img.tif,0
Sec138X3124Y3098_row_img.tif,1
Sec146X9060Y4145_row_img.tif,2
Sec171X6210Y5694_row_img.tif,3
Sec161X3701Y4576_row_img.tif,0
Sec52X5987Y4575_row_img.tif,1
Sec264X10771Y1119_row_img.tif,2
Sec252X10131Y6297_row_img.tif,3
Sec128X1964Y3429_row_img.tif,0
Sec70X4056Y349_row_img.tif,1
Sec213X1401Y6330_row_img.tif,2
Sec166X7471Y6529_row_img.tif,3
Sec248X7213Y7658_row_img.tif,0
Sec250X5632Y3375_row_img.tif,1
Sec70X88Y7695_row_img.tif,2
Sec142X3538Y4774_row_img.tif,3
Sec113X2360Y3964_row_img.tif,0
Sec136X1074Y4073_row_img.tif,1
Sec269X3082Y4408_row_img.tif,2
Sec177X3897Y5339_row_img.tif,3
Sec129X1411Y3118_row_img.tif,0
Sec130X2337Y3195_row_img.tif,1
Sec0X621Y7245_row_img.tif,2
Sec136X3479Y4466_row_img.tif,3
Sec223X5345Y4349_row_img.tif,0
Sec67X8165Y7194_row_img.tif,1
Sec169X3577Y5758_row_img.tif,2
Sec141X10248Y578_row_img.tif,3
Sec206X8408Y5897_row_img.tif,0
Sec128X2215Y2389_row_img.tif,1
Sec199X7823Y7888_row_img.tif,2
Sec123X7372Y6665_row_img.tif,3
Sec104X9287Y2282_row_img.tif,0
Sec120X379Y3268_row_img.tif,1
Sec217X369Y1948_row_img.tif,2
Sec259X4192Y5607_row_img.tif,3
Sec126X2301Y4898_row_img.tif,0
Sec138X822Y3855_row_img.tif,1
Sec106X2355Y1077_row_img.tif,2
Sec125X10077Y846_row_img.tif,3
Sec166X6996Y1909_row_img.tif,0
Sec164X4665Y3563_row_img.tif,1
Sec127X2214Y3419_row_img.tif,2
Sec133X2164Y3680_row_img.tif,3
Sec22X4871Y5475_row_img.tif,0
Sec128X1849Y2306_row_img.tif,1
Sec145X2228Y2251_row_img.tif,2
Sec122X5580Y1889_row_img.tif,3
Sec132X3196Y5226_row_img.tif,0
Sec136X1500Y3445_row_img.tif,1
Sec188X5296Y1356_row_img.tif,2
Sec7X6093Y846_row_img.tif,3
Sec40X9431Y7468_row_img.tif,0
Sec184X4704Y6939_row_img.tif,1
Sec1X4809Y5613_row_img.tif,2
Sec23X5357Y3513_row_img.tif,3
Sec135X3420Y4686_row_img.tif,0
Sec155X4249Y5005_row_img.tif,1
Sec255X8876Y410_row_img.tif,2
Sec126X2216Y3223_row_img.tif,3
Sec189X8930Y6462_row_img.tif,0
Sec263X1464Y4703_row_img.tif,1
Sec194X5321Y6957_row_img.tif,2
Sec148X1708Y3359_row_img.tif,3
Sec165X4042Y6209_row_img.tif,0
Sec67X10197Y2223_row_img.tif,1
Sec117X2480Y4164_row_img.tif,2
Sec159X9851Y4663_row_img.tif,3
Sec135X5714Y7965_row_img.tif,0
Sec130X2990Y2727_row_img.tif,1
Sec133X2661Y5477_row_img.tif,2
Sec135X1286Y3810_row_img.tif,3
Sec150X525Y2658_row_img.tif,0
Sec137X2985Y2737_row_img.tif,1
Sec121X3121Y3878_row_img.tif,2
Sec3X6603Y1013_row_img.tif,3
Sec182X4827Y3054_row_img.tif,0
Sec239X6306Y3141_row_img.tif,1
Sec162X5382Y5097_row_img.tif,2
Sec148X3917Y5056_row_img.tif,3
Sec181X1709Y5085_row_img.tif,0
Sec146X7226Y3701_row_img.tif,1
Sec162X398Y5531_row_img.tif,2
Sec135X1971Y4025_row_img.tif,3
Sec144X1674Y2752_row_img.tif,0
Sec94X7709Y6938_row_img.tif,1
Sec171X3896Y6282_row_img.tif,2
Sec129X2150Y3435_row_img.tif,3
Sec216X743Y624_row_img.tif,0
Sec242X3824Y2531_row_img.tif,1
Sec123X2566Y4194_row_img.tif,2
Sec147X4238Y4599_row_img.tif,3
Sec118X2559Y3684_row_img.tif,0
Sec200X1102Y5373_row_img.tif,1
Sec149X4115Y3957_row_img.tif,2
Sec140X5640Y384_row_img.tif,3
Sec34X8150Y4451_row_img.tif,0
Sec216X769Y1284_row_img.tif,1
Sec119X2895Y4182_row_img.tif,2
Sec92X9019Y2160_row_img.tif,3
Sec149X2126Y3296_row_img.tif,0
Sec115X7549Y4860_row_img.tif,1
Sec142X3957Y5021_row_img.tif,2
Sec105X2353Y4899_row_img.tif,3
Sec175X666Y3538_row_img.tif,0
Sec163X2913Y5303_row_img.tif,1
Sec269X1905Y4997_row_img.tif,2
Sec199X7125Y2841_row_img.tif,3
Sec88X6516Y809_row_img.tif,0
Sec153X2194Y2846_row_img.tif,1
Sec105X2565Y4296_row_img.tif,2
Sec143X3578Y5432_row_img.tif,3
Sec33X6794Y2552_row_img.tif,0
Sec75X387Y3083_row_img.tif,1
Sec247X5537Y4040_row_img.tif,2
Sec134X2625Y5445_row_img.tif,3
Sec118X2255Y4277_row_img.tif,0
Sec207X2357Y7259_row_img.tif,1
Sec100X2972Y1178_row_img.tif,2
Sec123X7331Y1691_row_img.tif,3
Sec139X4291Y4132_row_img.tif,0
Sec130X5187Y3385_row_img.tif,1
Sec102X8485Y414_row_img.tif,2
Sec140X3517Y5979_row_img.tif,3
Sec49X6538Y7815_row_img.tif,0
Sec128X2469Y3291_row_img.tif,1
Sec128X1831Y3343_row_img.tif,2
Sec154X3369Y4382_row_img.tif,3
Sec136X2027Y3385_row_img.tif,0
Sec68X10090Y2985_row_img.tif,1
Sec255X1159Y6959_row_img.tif,2
Sec7X7053Y4640_row_img.tif,3
Sec53X6726Y855_row_img.tif,0
Sec40X8373Y5015_row_img.tif,1
Sec146X3107Y4997_row_img.tif,2
Sec253X10535Y3229_row_img.tif,3
Sec145X1622Y2402_row_img.tif,0
Sec123X3007Y3155_row_img.tif,1
Sec242X2065Y6317_row_img.tif,2
Sec242X8621Y3642_row_img.tif,3
Sec128X2458Y3494_row_img.tif,0
Sec135X3861Y4208_row_img.tif,1
Sec177X4698Y6542_row_img.tif,2
Sec156X3108Y5457_row_img.tif,3
Sec75X8043Y1082_row_img.tif,0
Sec150X3738Y5037_row_img.tif,1
Sec149X4524Y4576_row_img.tif,2
Sec236X9458Y5557_row_img.tif,3
Sec73X1092Y2929_row_img.tif,0
Sec127X2012Y2526_row_img.tif,1
Sec79X6168Y3594_row_img.tif,2
Sec139X3111Y5180_row_img.tif,3
Sec20X5091Y6747_row_img.tif,0
Sec163X4022Y4194_row_img.tif,1
Sec160X8410Y3174_row_img.tif,2
Sec136X2096Y2740_row_img.tif,3
Sec224X7856Y3254_row_img.tif,0
Sec147X1731Y2592_row_img.tif,1
Sec44X3528Y5763_row_img.tif,2
Sec119X3385Y3451_row_img.tif,3
Sec160X3529Y6034_row_img.tif,0
Sec137X6489Y1651_row_img.tif,1
Sec31X7054Y75_row_img.tif,2
Sec106X7394Y3346_row_img.tif,3
Sec208X2284Y4350_row_img.tif,0
Sec169X2464Y2637_row_img.tif,1
Sec143X2273Y3647_row_img.tif,2
Sec141X2864Y4934_row_img.tif,3
Sec160X2837Y5048_row_img.tif,0
Sec259X6039Y981_row_img.tif,1
Sec242X7729Y5077_row_img.tif,2
Sec18X788Y4218_row_img.tif,3
Sec164X1052Y1204_row_img.tif,0
Sec22X7718Y6992_row_img.tif,1
Sec129X66Y1947_row_img.tif,2
Sec135X1096Y3061_row_img.tif,3
Sec142X3473Y5914_row_img.tif,0
Sec83X9069Y3173_row_img.tif,1
Sec100X10142Y212_row_img.tif,2
Sec39X8867Y5498_row_img.tif,3
Sec129X3988Y4502_row_img.tif,0
Sec132X1058Y3326_row_img.tif,1
Sec51X7271Y1350_row_img.tif,2
Sec161X3860Y702_row_img.tif,3
Sec93X10371Y6436_row_img.tif,0
Sec135X5049Y4288_row_img.tif,1
Sec161X3277Y5442_row_img.tif,2
Sec129X3871Y4608_row_img.tif,3
Sec133X7120Y5936_row_img.tif,0
Sec164X3020Y5403_row_img.tif,1
Sec134X1027Y3290_row_img.tif,2
Sec170X5251Y2673_row_img.tif,3
Sec170X3508Y5472_row_img.tif,0
Sec66X3613Y6790_row_img.tif,1
Sec28X3633Y6606_row_img.tif,2
Sec164X10494Y5444_row_img.tif,3
Sec130X2250Y3205_row_img.tif,0
Sec102X5995Y4910_row_img.tif,1
Sec177X8598Y7552_row_img.tif,2
Sec127X2328Y4144_row_img.tif,3
Sec163X4262Y4113_row_img.tif,0
Sec239X3264Y4263_row_img.tif,1
Sec128X2535Y3057_row_img.tif,2
Sec240X2157Y7953_row_img.tif,3
Sec176X4150Y6021_row_img.tif,0
Sec129X2180Y4156_row_img.tif,1
Sec152X6161Y3738_row_img.tif,2
Sec176X4045Y7943_row_img.tif,3
Sec146X3133Y5031_row_img.tif,0
Sec134X2685Y2728_row_img.tif,1
Sec189X9624Y952_row_img.tif,2
Sec154X4237Y4160_row_img.tif,3
Sec132X2688Y3083_row_img.tif,0
Sec128X2752Y2355_row_img.tif,1
Sec105X568Y6084_row_img.tif,2
Sec4X5584Y7700_row_img.tif,3
Sec188X5739Y635_row_img.tif,0
Sec129X2478Y3089_row_img.tif,1
Sec90X204Y6650_row_img.tif,2
Sec176X1888Y1890_row_img.tif,3
Sec160X5085Y3319_row_img.tif,0
Sec180X4604Y7132_row_img.tif,1
Sec123X1703Y3434_row_img.tif,2
Sec135X1834Y3982_row_img.tif,3
Sec123X2061Y3660_row_img.tif,0
Sec198X6941Y7411_row_img.tif,1
Sec176X4023Y5714_row_img.tif,2
Sec149X4076Y3078_row_img.tif,3
Sec127X2646Y3285_row_img.tif,0
Sec30X6010Y7356_row_img.tif,1
Sec177X3597Y5743_row_img.tif,2
Sec129X2288Y2622_row_img.tif,3
Sec120X8651Y1952_row_img.tif,0
Sec129X2457Y3607_row_img.tif,1
Sec141X1964Y2578_row_img.tif,2
Sec45X2494Y6066_row_img.tif,3
Sec162X4617Y3231_row_img.tif,0
Sec244X285Y2722_row_img.tif,1
Sec135X1689Y2971_row_img.tif,2
Sec171X5025Y2925_row_img.tif,3
Sec202X8535Y3721_row_img.tif,0
Sec151X3561Y7108_row_img.tif,1
Sec174X4164Y6037_row_img.tif,2
Sec133X3296Y5277_row_img.tif,3
Sec0X8341Y250_row_img.tif,0
Sec101X6968Y4451_row_img.tif,1
Sec148X3895Y4162_row_img.tif,2
Sec41X2013Y3011_row_img.tif,3
Sec97X8158Y3176_row_img.tif,0
Sec85X3212Y3451_row_img.tif,1
Sec133X1254Y3116_row_img.tif,2
Sec88X10544Y1580_row_img.tif,3
Sec153X1929Y3338_row_img.tif,0
Sec197X5666Y1362_row_img.tif,1
Sec124X3347Y6397_row_img.tif,2
Sec137X4145Y4278_row_img.tif,3
Sec122X2428Y4076_row_img.tif,0
Sec151X3273Y5455_row_img.tif,1
